Date,Open,High,Low,Close,Adj Close,Volume
2019-09-30,106.669998,107.389999,106.419998,106.910004,105.121254,3639000
2019-10-01,107.330002,108.139999,105.860001,105.940002,104.167480,3557400
2019-10-02,104.900002,105.959999,104.010002,105.160004,103.400528,5637600
2019-10-03,105.230003,106.699997,104.389999,106.620003,104.836113,3512600
2019-10-04,106.769997,109.269997,106.540001,109.099998,107.274605,4116400
2019-10-07,108.660004,108.849998,107.139999,107.949997,106.143852,3755600
2019-10-08,107.930000,110.029999,107.040001,108.519997,106.704315,4339800
2019-10-09,109.919998,111.250000,109.529999,110.360001,108.513527,5832000
2019-10-10,109.559998,110.589996,109.089996,110.570000,108.720016,3647000
2019-10-11,111.849998,112.940002,111.209999,111.830002,109.958939,4563100
2019-10-14,111.849998,112.230003,110.949997,111.150002,109.290321,2356300
2019-10-15,111.559998,112.300003,111.339996,111.889999,110.017929,2706100
2019-10-16,111.790001,112.209999,111.180000,112.190002,110.312912,2315700
2019-10-17,112.410004,113.709999,112.339996,113.230003,111.335510,4100800
2019-10-18,112.860001,113.739998,112.400002,112.809998,110.922539,3887700
2019-10-21,113.320000,113.809998,112.739998,113.680000,111.777977,2886500
2019-10-22,113.949997,114.830002,113.059998,113.190002,111.296181,3509100
2019-10-23,113.190002,113.190002,110.720001,111.360001,109.496796,5157800
2019-10-24,111.830002,112.000000,110.019997,110.250000,108.405365,3840100
2019-10-25,109.919998,109.989998,108.529999,109.019997,107.195938,5659700
2019-10-28,109.169998,110.480003,109.019997,109.720001,107.884239,4447800
2019-10-29,109.260002,109.580002,107.930000,108.150002,106.340500,3004500
2019-10-30,108.019997,108.769997,107.220001,107.930000,106.124176,3567600
2019-10-31,107.650002,107.930000,105.910004,106.910004,105.121254,6467400
2019-11-01,108.059998,108.370003,107.430000,107.820000,106.016022,3103700
2019-11-04,108.500000,109.160004,108.209999,108.769997,106.950127,3195600
2019-11-05,108.970001,110.419998,108.830002,110.059998,108.218552,3292400
2019-11-06,109.889999,110.599998,109.339996,110.510002,108.661026,3234400
2019-11-07,111.620003,111.860001,110.339996,110.589996,108.739677,3494300
2019-11-08,110.559998,110.980003,109.419998,110.150002,108.307053,2805400
2019-11-11,110.629997,110.860001,109.760002,110.449997,108.602020,3082700
2019-11-12,110.220001,110.279999,107.910004,108.349998,106.537155,5429600
2019-11-13,108.629997,109.230003,107.019997,108.580002,106.763313,3653900
2019-11-14,110.709999,111.250000,109.559998,111.110001,109.250977,5968400
2019-11-15,112.050003,113.680000,111.330002,113.209999,111.315842,5340300
2019-11-18,113.830002,114.260002,111.860001,111.959999,110.086761,6898000
2019-11-19,110.410004,111.099998,109.349998,110.849998,109.641663,7377500
2019-11-20,122.320000,127.199997,118.360001,126.430000,125.051834,32365500
2019-11-21,126.580002,127.970001,125.709999,127.650002,126.258537,10804300
2019-11-22,127.949997,127.949997,126.279999,127.019997,125.635399,7537100
2019-11-25,127.260002,127.489998,125.080002,125.190002,123.825356,8365300
2019-11-26,125.260002,127.839996,125.000000,126.889999,125.506813,7581400
2019-11-27,127.150002,127.150002,125.760002,125.900002,124.527611,3430400
2019-11-29,126.000000,126.779999,124.949997,125.010002,123.647316,2660000
2019-12-02,125.699997,126.199997,123.910004,123.980003,122.628548,4194400
2019-12-03,122.599998,124.580002,122.330002,124.040001,122.687881,4237200
2019-12-04,125.010002,125.529999,124.300003,124.519997,123.162651,3935200
2019-12-05,125.059998,125.330002,123.650002,124.680000,123.320908,2614100
2019-12-06,125.169998,126.400002,124.860001,125.029999,123.667091,4305300
2019-12-09,124.980003,127.180000,124.900002,126.449997,125.071609,3508700
2019-12-10,126.089996,126.570000,125.320000,125.769997,124.399025,3573800
2019-12-11,125.400002,125.889999,124.730003,125.800003,124.428703,2816200
2019-12-12,125.660004,127.860001,125.129997,127.519997,126.129951,3677400
2019-12-13,126.720001,127.430000,126.169998,127.220001,125.833221,2970000
2019-12-16,127.790001,128.000000,125.959999,125.959999,124.586960,4488100
2019-12-17,126.470001,128.910004,126.000000,128.380005,126.980576,5617300
2019-12-18,128.509995,129.080002,127.750000,128.080002,126.683846,3940200
2019-12-19,127.720001,128.979996,127.370003,128.699997,127.297081,3292700
2019-12-20,129.449997,130.240005,128.500000,129.149994,127.742180,6224900
2019-12-23,129.470001,129.539993,128.009995,128.339996,126.941010,4051800
2019-12-24,128.899994,128.899994,127.949997,128.550003,127.148727,1643400
2019-12-26,129.130005,129.399994,127.930000,128.889999,127.485023,2197900
2019-12-27,129.000000,129.229996,128.229996,129.210007,127.801537,2233600
2019-12-30,129.000000,129.949997,128.410004,128.889999,127.485023,2546500
2019-12-31,128.399994,128.970001,127.370003,128.210007,126.812439,4059800
2020-01-02,128.740005,128.899994,125.260002,126.070000,124.695755,5149800
2020-01-03,124.660004,125.529999,123.930000,124.760002,123.400040,5018500
2020-01-06,123.970001,124.650002,123.220001,123.580002,122.232903,4226900
2020-01-07,123.000000,124.430000,123.000000,123.800003,122.450500,3641600
2020-01-08,124.050003,125.250000,123.339996,123.400002,122.054855,5731600
2020-01-09,123.500000,124.910004,122.660004,123.500000,122.153770,5369700
2020-01-10,124.709999,125.699997,124.050003,124.730003,123.370361,4678000
2020-01-13,124.589996,124.680000,122.930000,123.870003,122.519745,3632800
2020-01-14,123.599998,125.660004,123.440002,125.260002,123.894585,3291900
2020-01-15,117.489998,119.400002,115.559998,117.000000,115.724617,26743400
2020-01-16,117.139999,117.320000,115.830002,116.320000,115.052032,9361600
2020-01-17,116.489998,117.790001,116.169998,116.919998,115.645493,7303800
2020-01-21,116.660004,116.660004,113.820000,114.040001,112.796890,8188000
2020-01-22,114.139999,115.080002,113.769997,113.900002,112.658417,5070600
2020-01-23,113.529999,115.570000,113.099998,115.529999,114.270645,4641500
2020-01-24,116.000000,116.000000,113.639999,114.320000,113.073837,4338900
2020-01-27,112.949997,116.209999,112.570000,115.779999,114.517921,6779200
2020-01-28,116.150002,116.459999,115.430000,115.440002,114.181625,3865100
2020-01-29,115.779999,116.080002,114.250000,114.269997,113.024384,5250600
2020-01-30,113.769997,114.709999,112.889999,114.669998,113.420021,4466400
2020-01-31,113.410004,113.790001,110.370003,110.739998,109.532860,6961900
2020-02-03,111.139999,113.410004,111.000000,112.510002,111.283569,5187100
2020-02-04,113.639999,114.800003,113.199997,113.250000,112.015503,3626000
2020-02-05,114.010002,115.900002,113.849998,115.529999,114.270645,3636700
2020-02-06,115.989998,116.379997,114.760002,115.139999,113.884903,4024800
2020-02-07,115.019997,115.650002,114.459999,115.610001,114.349777,2970800
2020-02-10,115.599998,117.239998,115.599998,116.980003,115.704842,3862000
2020-02-11,117.070000,117.139999,115.120003,116.690002,115.418007,3065100
2020-02-12,116.660004,118.750000,116.470001,118.110001,116.822525,3764800
2020-02-13,117.839996,118.500000,117.419998,118.279999,116.990669,2654900
2020-02-14,118.300003,118.459999,116.300003,116.629997,115.358650,3289100
2020-02-18,116.949997,117.870003,116.349998,117.830002,117.208855,3122500
2020-02-19,117.690002,118.129997,117.050003,117.389999,116.771172,2866700
2020-02-20,116.970001,118.290001,116.570000,118.260002,117.636589,2659300
2020-02-21,117.830002,118.879997,116.800003,117.010002,116.393181,3856500
2020-02-24,114.480003,115.989998,113.120003,113.779999,113.180199,5304900
2020-02-25,114.190002,115.150002,111.629997,111.720001,111.131065,5095900
2020-02-26,112.180000,112.709999,110.290001,110.660004,110.076653,4318300
2020-02-27,108.379997,109.379997,105.540001,105.620003,105.063225,6712400
2020-02-28,102.209999,104.199997,100.739998,103.000000,102.457031,9223500
2020-03-02,103.379997,109.440002,102.949997,109.059998,108.485085,9691100
2020-03-03,112.000000,112.199997,103.959999,105.839996,105.282059,10927400
2020-03-04,107.000000,108.070000,104.669998,107.820000,107.251617,6834800
2020-03-05,105.639999,108.440002,105.250000,105.970001,105.411377,5294900
2020-03-06,104.160004,106.430000,102.750000,105.949997,105.391479,5370800
2020-03-09,99.760002,107.680000,99.760002,104.029999,103.481598,7346600
2020-03-10,106.239998,109.589996,104.800003,108.330002,107.758934,7461000
2020-03-11,106.029999,107.980003,103.419998,105.580002,105.023430,6102500
2020-03-12,99.239998,101.529999,92.410004,92.620003,92.131752,10208800
2020-03-13,96.650002,105.139999,92.529999,101.019997,100.487465,9267200
2020-03-16,92.589996,99.940002,91.160004,93.790001,93.295586,6963700
2020-03-17,95.120003,106.489998,95.059998,103.629997,103.083710,10586400
2020-03-18,98.940002,108.349998,96.849998,102.820000,102.277977,8845700
2020-03-19,102.720001,107.120003,99.809998,100.500000,99.970207,7414200
2020-03-20,99.300003,102.480003,96.379997,97.400002,96.886551,8057200
2020-03-23,96.550003,99.199997,93.809998,96.690002,96.180298,7104300
2020-03-24,100.139999,101.650002,96.000000,100.559998,100.029892,6498600
2020-03-25,99.120003,99.330002,90.519997,91.040001,90.560081,12563200
2020-03-26,91.389999,96.470001,91.209999,96.070000,95.563560,7014000
2020-03-27,94.489998,97.830002,92.930000,94.739998,94.240570,4902800
2020-03-30,96.180000,97.769997,95.500000,96.010002,95.503883,4485600
2020-03-31,95.279999,96.779999,92.160004,92.970001,92.479904,6388400
2020-04-01,91.639999,96.139999,91.290001,95.269997,94.767776,8581000
2020-04-02,94.269997,95.669998,92.120003,94.360001,93.862579,5929200
2020-04-03,93.529999,94.129997,90.169998,92.570000,92.082008,6815300
2020-04-06,93.220001,97.820000,92.129997,97.510002,96.995972,7107800
2020-04-07,98.750000,101.660004,97.029999,98.260002,97.742020,6599300
2020-04-08,100.349998,105.690002,100.000000,104.629997,104.078438,7542900
2020-04-09,102.000000,104.830002,101.500000,104.199997,103.650703,7070600
2020-04-13,104.199997,105.370003,102.910004,104.680000,104.128174,3235500
2020-04-14,108.489998,109.910004,105.879997,108.379997,107.808670,5032300
2020-04-15,108.760002,109.000000,105.250000,106.239998,105.679947,4225600
2020-04-16,107.000000,109.889999,106.650002,109.300003,108.723824,5950300
2020-04-17,110.900002,114.070000,108.430000,113.419998,112.822098,7617500
2020-04-20,112.500000,112.500000,108.720001,108.980003,108.405510,5329600
2020-04-21,108.260002,108.260002,105.910004,106.900002,106.336472,4519700
2020-04-22,108.190002,108.529999,106.419998,106.839996,106.276787,2956000
2020-04-23,100.699997,105.500000,100.500000,103.860001,103.312500,16508000
2020-04-24,104.500000,108.449997,103.860001,107.820000,107.251617,6092600
2020-04-27,108.680000,111.199997,108.510002,109.879997,109.300758,4340700
2020-04-28,111.510002,113.879997,110.110001,112.000000,111.409584,4904700
2020-04-29,113.500000,114.040001,110.110001,112.099998,111.509056,4929800
2020-04-30,111.080002,111.199997,108.889999,109.739998,109.161499,4767900
2020-05-01,108.849998,109.480003,106.099998,108.230003,107.659462,4590500
2020-05-04,107.830002,112.029999,107.629997,111.709999,111.121117,4578300
2020-05-05,111.699997,113.379997,110.470001,111.760002,111.170853,4201100
2020-05-06,112.889999,115.620003,112.559998,113.580002,112.981262,4913900
2020-05-07,114.760002,115.290001,113.099998,113.360001,112.762421,3689800
2020-05-08,114.709999,116.830002,114.120003,115.830002,115.219398,4267400
2020-05-11,116.820000,120.739998,115.930000,120.180000,119.546463,5995500
2020-05-12,121.000000,122.949997,119.389999,119.389999,118.760628,4897000
2020-05-13,119.449997,120.629997,118.139999,119.139999,118.511948,4677900
2020-05-14,117.940002,120.830002,117.120003,119.940002,119.307732,5635600
2020-05-15,120.349998,122.650002,119.800003,120.940002,120.302460,8354200
2020-05-18,123.260002,125.550003,122.769997,125.199997,124.540001,6346900
2020-05-19,125.110001,125.970001,122.769997,123.169998,123.169998,7914900
2020-05-20,124.089996,124.910004,119.290001,119.629997,119.629997,12897000
2020-05-21,119.629997,120.370003,117.639999,118.680000,118.680000,7620700
2020-05-22,118.830002,119.360001,117.180000,117.489998,117.489998,4902900
2020-05-26,118.800003,119.959999,114.809998,115.120003,115.120003,7274600
2020-05-27,115.629997,117.449997,114.230003,117.410004,117.410004,8260300
2020-05-28,117.959999,120.239998,117.459999,118.430000,118.430000,6137300
2020-05-29,118.739998,122.779999,118.160004,122.330002,122.330002,8706900
2020-06-01,120.449997,120.739998,118.820000,119.489998,119.489998,6020100
2020-06-02,119.660004,120.779999,118.190002,118.849998,118.849998,5144600
2020-06-03,119.139999,122.300003,118.300003,121.730003,121.730003,5815800
2020-06-04,121.879997,122.739998,119.550003,119.959999,119.959999,3963600
2020-06-05,121.410004,122.510002,119.680000,121.529999,121.529999,4578800
2020-06-08,120.809998,122.459999,120.580002,122.370003,122.370003,3578400
2020-06-09,122.540001,122.730003,120.290001,120.720001,120.720001,2923500
2020-06-10,120.750000,122.180000,119.779999,120.000000,120.000000,3653700
2020-06-11,118.570000,120.940002,117.779999,118.010002,118.010002,5005100
2020-06-12,119.580002,119.750000,114.809998,116.900002,116.900002,4951400
2020-06-15,115.459999,118.690002,115.230003,118.150002,118.150002,4593800
2020-06-16,120.440002,121.330002,117.220001,119.209999,119.209999,5138000
2020-06-17,119.470001,119.470001,117.779999,118.269997,118.269997,3808600
2020-06-18,118.239998,118.260002,116.870003,117.300003,117.300003,3261100
2020-06-19,120.199997,122.930000,119.230003,120.559998,120.559998,12611200
2020-06-22,120.500000,123.110001,119.099998,122.430000,122.430000,4671200
2020-06-23,123.029999,124.430000,121.260002,121.500000,121.500000,4307000
2020-06-24,121.169998,121.989998,118.629997,119.720001,119.720001,4181600
2020-06-25,119.389999,119.949997,118.290001,119.809998,119.809998,2759500
2020-06-26,120.000000,120.650002,116.750000,117.019997,117.019997,6411877
